,Census_Year,State_Code,State_Name,Region,People_Cons_HH,No_Of_HH,Seniors_In_HH,Senior_Male,Senior_Female
4020,2001.0,31.0,LAKSHADWEEP,URBAN,3.0,0,3,0,0
4021,2001.0,31.0,LAKSHADWEEP,URBAN,4.0,1,3,3,0
4022,2001.0,31.0,LAKSHADWEEP,URBAN,5.0,0,3,0,0
4023,2001.0,31.0,LAKSHADWEEP,URBAN,6.0,0,3,0,0
4024,2001.0,31.0,LAKSHADWEEP,URBAN,7.0,40,3,65,55
4025,2001.0,31.0,LAKSHADWEEP,URBAN,1.0,0,4+,0,0
4026,2001.0,31.0,LAKSHADWEEP,URBAN,2.0,0,4+,0,0
4027,2001.0,31.0,LAKSHADWEEP,URBAN,3.0,0,4+,0,0
4028,2001.0,31.0,LAKSHADWEEP,URBAN,4.0,0,4+,0,0
4029,2001.0,31.0,LAKSHADWEEP,URBAN,5.0,0,4+,0,0
4030,2001.0,31.0,LAKSHADWEEP,URBAN,6.0,0,4+,0,0
4031,2001.0,31.0,LAKSHADWEEP,URBAN,7.0,12,4+,26,22
4032,2001.0,32.0,KERALA,TOTAL,1.0,217687,Total,23850,83042
4033,2001.0,32.0,KERALA,TOTAL,2.0,529431,Total,151389,159104
4034,2001.0,32.0,KERALA,TOTAL,3.0,978613,Total,161999,157184
4035,2001.0,32.0,KERALA,TOTAL,4.0,1941491,Total,196227,239185
4036,2001.0,32.0,KERALA,TOTAL,5.0,1343045,Total,253267,413603
4037,2001.0,32.0,KERALA,TOTAL,6.0,720064,Total,262171,325402
4038,2001.0,32.0,KERALA,TOTAL,7.0,983134,Total,429673,460976
4039,2001.0,32.0,KERALA,TOTAL,1.0,110795,0,0,0
4040,2001.0,32.0,KERALA,TOTAL,2.0,302789,0,0,0
4041,2001.0,32.0,KERALA,TOTAL,3.0,726062,0,0,0
4042,2001.0,32.0,KERALA,TOTAL,4.0,1577603,0,0,0
4043,2001.0,32.0,KERALA,TOTAL,5.0,786251,0,0,0
4044,2001.0,32.0,KERALA,TOTAL,6.0,288459,0,0,0
4045,2001.0,32.0,KERALA,TOTAL,7.0,334841,0,0,0
4046,2001.0,32.0,KERALA,TOTAL,1.0,106892,1,23850,83042
4047,2001.0,32.0,KERALA,TOTAL,2.0,142791,1,71872,70919
4048,2001.0,32.0,KERALA,TOTAL,3.0,189710,1,100329,89381
4049,2001.0,32.0,KERALA,TOTAL,4.0,296032,1,128906,167126
4050,2001.0,32.0,KERALA,TOTAL,5.0,450582,1,149035,301547
4051,2001.0,32.0,KERALA,TOTAL,6.0,280986,1,115411,165575
4052,2001.0,32.0,KERALA,TOTAL,7.0,424599,1,207706,216893
4053,2001.0,32.0,KERALA,TOTAL,1.0,0,2,0,0
4054,2001.0,32.0,KERALA,TOTAL,2.0,83851,2,79517,88185
4055,2001.0,32.0,KERALA,TOTAL,3.0,59050,2,57292,60808
4056,2001.0,32.0,KERALA,TOTAL,4.0,64499,2,62976,66022
4057,2001.0,32.0,KERALA,TOTAL,5.0,102658,2,99504,105812
4058,2001.0,32.0,KERALA,TOTAL,6.0,145538,2,140057,151019
4059,2001.0,32.0,KERALA,TOTAL,7.0,207315,2,200377,214253
4060,2001.0,32.0,KERALA,TOTAL,1.0,0,3,0,0
4061,2001.0,32.0,KERALA,TOTAL,2.0,0,3,0,0
4062,2001.0,32.0,KERALA,TOTAL,3.0,3791,3,4378,6995
4063,2001.0,32.0,KERALA,TOTAL,4.0,3046,3,3846,5292
4064,2001.0,32.0,KERALA,TOTAL,5.0,3288,3,4262,5602
4065,2001.0,32.0,KERALA,TOTAL,6.0,4842,3,6290,8236
4066,2001.0,32.0,KERALA,TOTAL,7.0,14849,3,18823,25724
4067,2001.0,32.0,KERALA,TOTAL,1.0,0,4+,0,0
4068,2001.0,32.0,KERALA,TOTAL,2.0,0,4+,0,0
4069,2001.0,32.0,KERALA,TOTAL,3.0,0,4+,0,0
4070,2001.0,32.0,KERALA,TOTAL,4.0,311,4+,499,745
4071,2001.0,32.0,KERALA,TOTAL,5.0,266,4+,466,642
4072,2001.0,32.0,KERALA,TOTAL,6.0,239,4+,413,572
4073,2001.0,32.0,KERALA,TOTAL,7.0,1530,4+,2767,4106
4074,2001.0,32.0,KERALA,RURAL,1.0,167230,Total,18556,64655
4075,2001.0,32.0,KERALA,RURAL,2.0,397696,Total,113121,120153
4076,2001.0,32.0,KERALA,RURAL,3.0,723033,Total,119954,117559
4077,2001.0,32.0,KERALA,RURAL,4.0,1436699,Total,145367,177189
4078,2001.0,32.0,KERALA,RURAL,5.0,1013291,Total,191033,307476
4079,2001.0,32.0,KERALA,RURAL,6.0,548325,Total,201290,245557
4080,2001.0,32.0,KERALA,RURAL,7.0,715941,Total,317708,328476
4081,2001.0,32.0,KERALA,RURAL,1.0,84019,0,0,0
4082,2001.0,32.0,KERALA,RURAL,2.0,228212,0,0,0
4083,2001.0,32.0,KERALA,RURAL,3.0,535680,0,0,0
4084,2001.0,32.0,KERALA,RURAL,4.0,1167990,0,0,0
4085,2001.0,32.0,KERALA,RURAL,5.0,598583,0,0,0
4086,2001.0,32.0,KERALA,RURAL,6.0,221882,0,0,0
4087,2001.0,32.0,KERALA,RURAL,7.0,247467,0,0,0
4088,2001.0,32.0,KERALA,RURAL,1.0,83211,1,18556,64655
4089,2001.0,32.0,KERALA,RURAL,2.0,105694,1,52282,53412
4090,2001.0,32.0,KERALA,RURAL,3.0,139750,1,73075,66675
4091,2001.0,32.0,KERALA,RURAL,4.0,217375,1,94261,123114
4092,2001.0,32.0,KERALA,RURAL,5.0,333610,1,111169,222441
4093,2001.0,32.0,KERALA,RURAL,6.0,209793,1,87142,122651
4094,2001.0,32.0,KERALA,RURAL,7.0,303135,1,152943,150192
4095,2001.0,32.0,KERALA,RURAL,1.0,0,2,0,0
4096,2001.0,32.0,KERALA,RURAL,2.0,63790,2,60839,66741
4097,2001.0,32.0,KERALA,RURAL,3.0,45046,2,43873,46219
4098,2001.0,32.0,KERALA,RURAL,4.0,48999,2,48054,49944
4099,2001.0,32.0,KERALA,RURAL,5.0,78583,2,76463,80703
4100,2001.0,32.0,KERALA,RURAL,6.0,113057,2,109396,116718
4101,2001.0,32.0,KERALA,RURAL,7.0,154168,2,150029,158307
4102,2001.0,32.0,KERALA,RURAL,1.0,0,3,0,0
4103,2001.0,32.0,KERALA,RURAL,2.0,0,3,0,0
4104,2001.0,32.0,KERALA,RURAL,3.0,2557,3,3006,4665
4105,2001.0,32.0,KERALA,RURAL,4.0,2157,3,2761,3710
4106,2001.0,32.0,KERALA,RURAL,5.0,2350,3,3117,3933
4107,2001.0,32.0,KERALA,RURAL,6.0,3446,3,4498,5840
4108,2001.0,32.0,KERALA,RURAL,7.0,10265,3,13138,17657
4109,2001.0,32.0,KERALA,RURAL,1.0,0,4+,0,0
4110,2001.0,32.0,KERALA,RURAL,2.0,0,4+,0,0
4111,2001.0,32.0,KERALA,RURAL,3.0,0,4+,0,0
4112,2001.0,32.0,KERALA,RURAL,4.0,178,4+,291,421
4113,2001.0,32.0,KERALA,RURAL,5.0,165,4+,284,399
4114,2001.0,32.0,KERALA,RURAL,6.0,147,4+,254,348
4115,2001.0,32.0,KERALA,RURAL,7.0,906,4+,1598,2320
4116,2001.0,32.0,KERALA,URBAN,1.0,50457,Total,5294,18387
4117,2001.0,32.0,KERALA,URBAN,2.0,131735,Total,38268,38951
4118,2001.0,32.0,KERALA,URBAN,3.0,255580,Total,42045,39625
4119,2001.0,32.0,KERALA,URBAN,4.0,504792,Total,50860,61996
4120,2001.0,32.0,KERALA,URBAN,5.0,329754,Total,62234,106127
4121,2001.0,32.0,KERALA,URBAN,6.0,171739,Total,60881,79845
4122,2001.0,32.0,KERALA,URBAN,7.0,267193,Total,111965,132500
4123,2001.0,32.0,KERALA,URBAN,1.0,26776,0,0,0
4124,2001.0,32.0,KERALA,URBAN,2.0,74577,0,0,0
4125,2001.0,32.0,KERALA,URBAN,3.0,190382,0,0,0
4126,2001.0,32.0,KERALA,URBAN,4.0,409613,0,0,0
4127,2001.0,32.0,KERALA,URBAN,5.0,187668,0,0,0
4128,2001.0,32.0,KERALA,URBAN,6.0,66577,0,0,0
4129,2001.0,32.0,KERALA,URBAN,7.0,87374,0,0,0
4130,2001.0,32.0,KERALA,URBAN,1.0,23681,1,5294,18387
4131,2001.0,32.0,KERALA,URBAN,2.0,37097,1,19590,17507
4132,2001.0,32.0,KERALA,URBAN,3.0,49960,1,27254,22706
4133,2001.0,32.0,KERALA,URBAN,4.0,78657,1,34645,44012
4134,2001.0,32.0,KERALA,URBAN,5.0,116972,1,37866,79106
4135,2001.0,32.0,KERALA,URBAN,6.0,71193,1,28269,42924
4136,2001.0,32.0,KERALA,URBAN,7.0,121464,1,54763,66701
4137,2001.0,32.0,KERALA,URBAN,1.0,0,2,0,0
4138,2001.0,32.0,KERALA,URBAN,2.0,20061,2,18678,21444
4139,2001.0,32.0,KERALA,URBAN,3.0,14004,2,13419,14589
4140,2001.0,32.0,KERALA,URBAN,4.0,15500,2,14922,16078
4141,2001.0,32.0,KERALA,URBAN,5.0,24075,2,23041,25109
4142,2001.0,32.0,KERALA,URBAN,6.0,32481,2,30661,34301
4143,2001.0,32.0,KERALA,URBAN,7.0,53147,2,50348,55946
4144,2001.0,32.0,KERALA,URBAN,1.0,0,3,0,0
4145,2001.0,32.0,KERALA,URBAN,2.0,0,3,0,0
4146,2001.0,32.0,KERALA,URBAN,3.0,1234,3,1372,2330
4147,2001.0,32.0,KERALA,URBAN,4.0,889,3,1085,1582
4148,2001.0,32.0,KERALA,URBAN,5.0,938,3,1145,1669
4149,2001.0,32.0,KERALA,URBAN,6.0,1396,3,1792,2396
4150,2001.0,32.0,KERALA,URBAN,7.0,4584,3,5685,8067
4151,2001.0,32.0,KERALA,URBAN,1.0,0,4+,0,0
4152,2001.0,32.0,KERALA,URBAN,2.0,0,4+,0,0
4153,2001.0,32.0,KERALA,URBAN,3.0,0,4+,0,0
4154,2001.0,32.0,KERALA,URBAN,4.0,133,4+,208,324
4155,2001.0,32.0,KERALA,URBAN,5.0,101,4+,182,243
4156,2001.0,32.0,KERALA,URBAN,6.0,92,4+,159,224
4157,2001.0,32.0,KERALA,URBAN,7.0,624,4+,1169,1786
4158,2001.0,33.0,TAMIL NADU,TOTAL,1.0,753569,Total,91235,317895
4159,2001.0,33.0,TAMIL NADU,TOTAL,2.0,1765392,Total,554916,425184
4160,2001.0,33.0,TAMIL NADU,TOTAL,3.0,2473413,Total,368819,280299
4161,2001.0,33.0,TAMIL NADU,TOTAL,4.0,3897630,Total,378529,345925
4162,2001.0,33.0,TAMIL NADU,TOTAL,5.0,2861032,Total,413601,501504
4163,2001.0,33.0,TAMIL NADU,TOTAL,6.0,1479117,Total,380971,413316
4164,2001.0,33.0,TAMIL NADU,TOTAL,7.0,1393920,Total,534877,474802
4165,2001.0,33.0,TAMIL NADU,TOTAL,1.0,344439,0,0,0
4166,2001.0,33.0,TAMIL NADU,TOTAL,2.0,1064156,0,0,0
4167,2001.0,33.0,TAMIL NADU,TOTAL,3.0,1950467,0,0,0
4168,2001.0,33.0,TAMIL NADU,TOTAL,4.0,3281460,0,0,0
4169,2001.0,33.0,TAMIL NADU,TOTAL,5.0,2076098,0,0,0
4170,2001.0,33.0,TAMIL NADU,TOTAL,6.0,846244,0,0,0
4171,2001.0,33.0,TAMIL NADU,TOTAL,7.0,640690,0,0,0
4172,2001.0,33.0,TAMIL NADU,TOTAL,1.0,409130,1,91235,317895
4173,2001.0,33.0,TAMIL NADU,TOTAL,2.0,422372,1,282819,139553
4174,2001.0,33.0,TAMIL NADU,TOTAL,3.0,404258,1,249693,154565
4175,2001.0,33.0,TAMIL NADU,TOTAL,4.0,513290,1,274886,238404
4176,2001.0,33.0,TAMIL NADU,TOTAL,5.0,659803,1,288954,370849
4177,2001.0,33.0,TAMIL NADU,TOTAL,6.0,477672,1,227592,250080
4178,2001.0,33.0,TAMIL NADU,TOTAL,7.0,518541,1,295685,222856
4179,2001.0,33.0,TAMIL NADU,TOTAL,1.0,0,2,0,0
4180,2001.0,33.0,TAMIL NADU,TOTAL,2.0,278864,2,272097,285631
4181,2001.0,33.0,TAMIL NADU,TOTAL,3.0,111204,2,110227,112181
4182,2001.0,33.0,TAMIL NADU,TOTAL,4.0,97919,2,96975,98863
4183,2001.0,33.0,TAMIL NADU,TOTAL,5.0,120451,2,118122,122780
4184,2001.0,33.0,TAMIL NADU,TOTAL,6.0,149315,2,145296,153334
4185,2001.0,33.0,TAMIL NADU,TOTAL,7.0,215868,2,211896,219840
4186,2001.0,33.0,TAMIL NADU,TOTAL,1.0,0,3,0,0
4187,2001.0,33.0,TAMIL NADU,TOTAL,2.0,0,3,0,0
4188,2001.0,33.0,TAMIL NADU,TOTAL,3.0,7484,3,8899,13553
4189,2001.0,33.0,TAMIL NADU,TOTAL,4.0,4518,3,5942,7612
4190,2001.0,33.0,TAMIL NADU,TOTAL,5.0,4361,3,5934,7149
4191,2001.0,33.0,TAMIL NADU,TOTAL,6.0,5597,3,7553,9238
4192,2001.0,33.0,TAMIL NADU,TOTAL,7.0,16909,3,22930,27797
4193,2001.0,33.0,TAMIL NADU,TOTAL,1.0,0,4+,0,0
4194,2001.0,33.0,TAMIL NADU,TOTAL,2.0,0,4+,0,0
4195,2001.0,33.0,TAMIL NADU,TOTAL,3.0,0,4+,0,0
4196,2001.0,33.0,TAMIL NADU,TOTAL,4.0,443,4+,726,1046
4197,2001.0,33.0,TAMIL NADU,TOTAL,5.0,319,4+,591,726
4198,2001.0,33.0,TAMIL NADU,TOTAL,6.0,289,4+,530,664
4199,2001.0,33.0,TAMIL NADU,TOTAL,7.0,1912,4+,4366,4309
4200,2001.0,33.0,TAMIL NADU,RURAL,1.0,517447,Total,65828,228221
4201,2001.0,33.0,TAMIL NADU,RURAL,2.0,1059458,Total,367901,272546
4202,2001.0,33.0,TAMIL NADU,RURAL,3.0,1335736,Total,217367,158466
4203,2001.0,33.0,TAMIL NADU,RURAL,4.0,2035560,Total,212495,184908
4204,2001.0,33.0,TAMIL NADU,RURAL,5.0,1630994,Total,227470,261172
4205,2001.0,33.0,TAMIL NADU,RURAL,6.0,881851,Total,215432,231204
4206,2001.0,33.0,TAMIL NADU,RURAL,7.0,806356,Total,304262,265691
4207,2001.0,33.0,TAMIL NADU,RURAL,1.0,223398,0,0,0
4208,2001.0,33.0,TAMIL NADU,RURAL,2.0,604595,0,0,0
4209,2001.0,33.0,TAMIL NADU,RURAL,3.0,1033049,0,0,0
4210,2001.0,33.0,TAMIL NADU,RURAL,4.0,1697907,0,0,0
4211,2001.0,33.0,TAMIL NADU,RURAL,5.0,1210532,0,0,0
4212,2001.0,33.0,TAMIL NADU,RURAL,6.0,520672,0,0,0
4213,2001.0,33.0,TAMIL NADU,RURAL,7.0,377911,0,0,0
4214,2001.0,33.0,TAMIL NADU,RURAL,1.0,294049,1,65828,228221
4215,2001.0,33.0,TAMIL NADU,RURAL,2.0,269279,1,186283,82996
4216,2001.0,33.0,TAMIL NADU,RURAL,3.0,233664,1,147814,85850
4217,2001.0,33.0,TAMIL NADU,RURAL,4.0,280530,1,154868,125662
4218,2001.0,33.0,TAMIL NADU,RURAL,5.0,354643,1,161688,192955
4219,2001.0,33.0,TAMIL NADU,RURAL,6.0,278617,1,133538,145079
4220,2001.0,33.0,TAMIL NADU,RURAL,7.0,296933,1,170890,126043
4221,2001.0,33.0,TAMIL NADU,RURAL,1.0,0,2,0,0
4222,2001.0,33.0,TAMIL NADU,RURAL,2.0,185584,2,181618,189550
4223,2001.0,33.0,TAMIL NADU,RURAL,3.0,64900,2,64640,65160
4224,2001.0,33.0,TAMIL NADU,RURAL,4.0,54683,2,54317,55049
4225,2001.0,33.0,TAMIL NADU,RURAL,5.0,63588,2,62645,64531
4226,2001.0,33.0,TAMIL NADU,RURAL,6.0,79802,2,78078,81526
4227,2001.0,33.0,TAMIL NADU,RURAL,7.0,122394,2,120577,124211
4228,2001.0,33.0,TAMIL NADU,RURAL,1.0,0,3,0,0
4229,2001.0,33.0,TAMIL NADU,RURAL,2.0,0,3,0,0
4230,2001.0,33.0,TAMIL NADU,RURAL,3.0,4123,3,4913,7456
4231,2001.0,33.0,TAMIL NADU,RURAL,4.0,2253,3,2980,3779
4232,2001.0,33.0,TAMIL NADU,RURAL,5.0,2111,3,2897,3436
4233,2001.0,33.0,TAMIL NADU,RURAL,6.0,2634,3,3591,4311
4234,2001.0,33.0,TAMIL NADU,RURAL,7.0,8400,3,11356,13844
4235,2001.0,33.0,TAMIL NADU,RURAL,1.0,0,4+,0,0
4236,2001.0,33.0,TAMIL NADU,RURAL,2.0,0,4+,0,0
4237,2001.0,33.0,TAMIL NADU,RURAL,3.0,0,4+,0,0
4238,2001.0,33.0,TAMIL NADU,RURAL,4.0,187,4+,330,418
4239,2001.0,33.0,TAMIL NADU,RURAL,5.0,120,4+,240,250
4240,2001.0,33.0,TAMIL NADU,RURAL,6.0,126,4+,225,288
4241,2001.0,33.0,TAMIL NADU,RURAL,7.0,718,4+,1439,1593
4242,2001.0,33.0,TAMIL NADU,URBAN,1.0,236122,Total,25407,89674
4243,2001.0,33.0,TAMIL NADU,URBAN,2.0,705934,Total,187015,152638
4244,2001.0,33.0,TAMIL NADU,URBAN,3.0,1137677,Total,151452,121833
4245,2001.0,33.0,TAMIL NADU,URBAN,4.0,1862070,Total,166034,161017
4246,2001.0,33.0,TAMIL NADU,URBAN,5.0,1230038,Total,186131,240332
4247,2001.0,33.0,TAMIL NADU,URBAN,6.0,597266,Total,165539,182112
4248,2001.0,33.0,TAMIL NADU,URBAN,7.0,587564,Total,230615,209111
4249,2001.0,33.0,TAMIL NADU,URBAN,1.0,121041,0,0,0
4250,2001.0,33.0,TAMIL NADU,URBAN,2.0,459561,0,0,0
4251,2001.0,33.0,TAMIL NADU,URBAN,3.0,917418,0,0,0
4252,2001.0,33.0,TAMIL NADU,URBAN,4.0,1583553,0,0,0
4253,2001.0,33.0,TAMIL NADU,URBAN,5.0,865566,0,0,0
4254,2001.0,33.0,TAMIL NADU,URBAN,6.0,325572,0,0,0
4255,2001.0,33.0,TAMIL NADU,URBAN,7.0,262779,0,0,0
4256,2001.0,33.0,TAMIL NADU,URBAN,1.0,115081,1,25407,89674
4257,2001.0,33.0,TAMIL NADU,URBAN,2.0,153093,1,96536,56557
4258,2001.0,33.0,TAMIL NADU,URBAN,3.0,170594,1,101879,68715
4259,2001.0,33.0,TAMIL NADU,URBAN,4.0,232760,1,120018,112742
4260,2001.0,33.0,TAMIL NADU,URBAN,5.0,305160,1,127266,177894
4261,2001.0,33.0,TAMIL NADU,URBAN,6.0,199055,1,94054,105001
4262,2001.0,33.0,TAMIL NADU,URBAN,7.0,221608,1,124795,96813
4263,2001.0,33.0,TAMIL NADU,URBAN,1.0,0,2,0,0
4264,2001.0,33.0,TAMIL NADU,URBAN,2.0,93280,2,90479,96081
4265,2001.0,33.0,TAMIL NADU,URBAN,3.0,46304,2,45587,47021
4266,2001.0,33.0,TAMIL NADU,URBAN,4.0,43236,2,42658,43814
4267,2001.0,33.0,TAMIL NADU,URBAN,5.0,56863,2,55477,58249
4268,2001.0,33.0,TAMIL NADU,URBAN,6.0,69513,2,67218,71808
4269,2001.0,33.0,TAMIL NADU,URBAN,7.0,93474,2,91319,95629
4270,2001.0,33.0,TAMIL NADU,URBAN,1.0,0,3,0,0
4271,2001.0,33.0,TAMIL NADU,URBAN,2.0,0,3,0,0
4272,2001.0,33.0,TAMIL NADU,URBAN,3.0,3361,3,3986,6097
4273,2001.0,33.0,TAMIL NADU,URBAN,4.0,2265,3,2962,3833
4274,2001.0,33.0,TAMIL NADU,URBAN,5.0,2250,3,3037,3713
4275,2001.0,33.0,TAMIL NADU,URBAN,6.0,2963,3,3962,4927
4276,2001.0,33.0,TAMIL NADU,URBAN,7.0,8509,3,11574,13953
4277,2001.0,33.0,TAMIL NADU,URBAN,1.0,0,4+,0,0
4278,2001.0,33.0,TAMIL NADU,URBAN,2.0,0,4+,0,0
4279,2001.0,33.0,TAMIL NADU,URBAN,3.0,0,4+,0,0
4280,2001.0,33.0,TAMIL NADU,URBAN,4.0,256,4+,396,628
4281,2001.0,33.0,TAMIL NADU,URBAN,5.0,199,4+,351,476
4282,2001.0,33.0,TAMIL NADU,URBAN,6.0,163,4+,305,376
4283,2001.0,33.0,TAMIL NADU,URBAN,7.0,1194,4+,2927,2716
4284,2001.0,34.0,PONDICHERRY,TOTAL,1.0,8422,Total,880,3040
4285,2001.0,34.0,PONDICHERRY,TOTAL,2.0,19682,Total,4730,4713
4286,2001.0,34.0,PONDICHERRY,TOTAL,3.0,34134,Total,4323,4172
4287,2001.0,34.0,PONDICHERRY,TOTAL,4.0,59601,Total,4963,5379
4288,2001.0,34.0,PONDICHERRY,TOTAL,5.0,44916,Total,5953,8776
4289,2001.0,34.0,PONDICHERRY,TOTAL,6.0,23135,Total,5768,7652
4290,2001.0,34.0,PONDICHERRY,TOTAL,7.0,25210,Total,9623,10387
4291,2001.0,34.0,PONDICHERRY,TOTAL,1.0,4502,0,0,0
4292,2001.0,34.0,PONDICHERRY,TOTAL,2.0,12685,0,0,0
4293,2001.0,34.0,PONDICHERRY,TOTAL,3.0,27355,0,0,0
4294,2001.0,34.0,PONDICHERRY,TOTAL,4.0,50849,0,0,0
4295,2001.0,34.0,PONDICHERRY,TOTAL,5.0,32088,0,0,0
4296,2001.0,34.0,PONDICHERRY,TOTAL,6.0,12313,0,0,0
4297,2001.0,34.0,PONDICHERRY,TOTAL,7.0,10340,0,0,0
4298,2001.0,34.0,PONDICHERRY,TOTAL,1.0,3920,1,880,3040
4299,2001.0,34.0,PONDICHERRY,TOTAL,2.0,4551,1,2400,2151
4300,2001.0,34.0,PONDICHERRY,TOTAL,3.0,5163,1,2755,2408
4301,2001.0,34.0,PONDICHERRY,TOTAL,4.0,7260,1,3492,3768
4302,2001.0,34.0,PONDICHERRY,TOTAL,5.0,11012,1,4195,6817
4303,2001.0,34.0,PONDICHERRY,TOTAL,6.0,8325,1,3417,4908
4304,2001.0,34.0,PONDICHERRY,TOTAL,7.0,10235,1,5054,5181
4305,2001.0,34.0,PONDICHERRY,TOTAL,1.0,0,2,0,0
4306,2001.0,34.0,PONDICHERRY,TOTAL,2.0,2446,2,2330,2562
4307,2001.0,34.0,PONDICHERRY,TOTAL,3.0,1516,2,1451,1581
4308,2001.0,34.0,PONDICHERRY,TOTAL,4.0,1410,2,1363,1457
4309,2001.0,34.0,PONDICHERRY,TOTAL,5.0,1740,2,1662,1818
4310,2001.0,34.0,PONDICHERRY,TOTAL,6.0,2406,2,2245,2567
4311,2001.0,34.0,PONDICHERRY,TOTAL,7.0,4188,2,3983,4393
4312,2001.0,34.0,PONDICHERRY,TOTAL,1.0,0,3,0,0
4313,2001.0,34.0,PONDICHERRY,TOTAL,2.0,0,3,0,0
4314,2001.0,34.0,PONDICHERRY,TOTAL,3.0,100,3,117,183
4315,2001.0,34.0,PONDICHERRY,TOTAL,4.0,66,3,83,115
4316,2001.0,34.0,PONDICHERRY,TOTAL,5.0,68,3,84,120
4317,2001.0,34.0,PONDICHERRY,TOTAL,6.0,83,3,96,153
4318,2001.0,34.0,PONDICHERRY,TOTAL,7.0,402,3,499,707
4319,2001.0,34.0,PONDICHERRY,TOTAL,1.0,0,4+,0,0
4320,2001.0,34.0,PONDICHERRY,TOTAL,2.0,0,4+,0,0
4321,2001.0,34.0,PONDICHERRY,TOTAL,3.0,0,4+,0,0
4322,2001.0,34.0,PONDICHERRY,TOTAL,4.0,16,4+,25,39
4323,2001.0,34.0,PONDICHERRY,TOTAL,5.0,8,4+,12,21
4324,2001.0,34.0,PONDICHERRY,TOTAL,6.0,8,4+,10,24
4325,2001.0,34.0,PONDICHERRY,TOTAL,7.0,45,4+,87,106
4326,2001.0,34.0,PONDICHERRY,RURAL,1.0,3128,Total,321,1372
4327,2001.0,34.0,PONDICHERRY,RURAL,2.0,6899,Total,1853,1734
4328,2001.0,34.0,PONDICHERRY,RURAL,3.0,10849,Total,1649,1345
4329,2001.0,34.0,PONDICHERRY,RURAL,4.0,19261,Total,1799,1645
4330,2001.0,34.0,PONDICHERRY,RURAL,5.0,16394,Total,2026,2667
4331,2001.0,34.0,PONDICHERRY,RURAL,6.0,8258,Total,1909,2413
4332,2001.0,34.0,PONDICHERRY,RURAL,7.0,8083,Total,3109,3008
4333,2001.0,34.0,PONDICHERRY,RURAL,1.0,1435,0,0,0
4334,2001.0,34.0,PONDICHERRY,RURAL,2.0,4290,0,0,0
4335,2001.0,34.0,PONDICHERRY,RURAL,3.0,8457,0,0,0
4336,2001.0,34.0,PONDICHERRY,RURAL,4.0,16324,0,0,0
4337,2001.0,34.0,PONDICHERRY,RURAL,5.0,12273,0,0,0
4338,2001.0,34.0,PONDICHERRY,RURAL,6.0,4673,0,0,0
4339,2001.0,34.0,PONDICHERRY,RURAL,7.0,3501,0,0,0
4340,2001.0,34.0,PONDICHERRY,RURAL,1.0,1693,1,321,1372
4341,2001.0,34.0,PONDICHERRY,RURAL,2.0,1631,1,893,738
4342,2001.0,34.0,PONDICHERRY,RURAL,3.0,1817,1,1076,741
4343,2001.0,34.0,PONDICHERRY,RURAL,4.0,2449,1,1310,1139
4344,2001.0,34.0,PONDICHERRY,RURAL,5.0,3566,1,1476,2090
4345,2001.0,34.0,PONDICHERRY,RURAL,6.0,2871,1,1223,1648
4346,2001.0,34.0,PONDICHERRY,RURAL,7.0,3163,1,1681,1482
4347,2001.0,34.0,PONDICHERRY,RURAL,1.0,0,2,0,0
4348,2001.0,34.0,PONDICHERRY,RURAL,2.0,978,2,960,996
4349,2001.0,34.0,PONDICHERRY,RURAL,3.0,548,2,539,557
4350,2001.0,34.0,PONDICHERRY,RURAL,4.0,469,2,464,474
4351,2001.0,34.0,PONDICHERRY,RURAL,5.0,539,2,532,546
4352,2001.0,34.0,PONDICHERRY,RURAL,6.0,692,2,665,719
4353,2001.0,34.0,PONDICHERRY,RURAL,7.0,1314,2,1293,1335
4354,2001.0,34.0,PONDICHERRY,RURAL,1.0,0,3,0,0
4355,2001.0,34.0,PONDICHERRY,RURAL,2.0,0,3,0,0
4356,2001.0,34.0,PONDICHERRY,RURAL,3.0,27,3,34,47
4357,2001.0,34.0,PONDICHERRY,RURAL,4.0,19,3,25,32
4358,2001.0,34.0,PONDICHERRY,RURAL,5.0,15,3,17,28
4359,2001.0,34.0,PONDICHERRY,RURAL,6.0,21,3,19,44
4360,2001.0,34.0,PONDICHERRY,RURAL,7.0,96,3,115,173
4361,2001.0,34.0,PONDICHERRY,RURAL,1.0,0,4+,0,0
4362,2001.0,34.0,PONDICHERRY,RURAL,2.0,0,4+,0,0
4363,2001.0,34.0,PONDICHERRY,RURAL,3.0,0,4+,0,0
4364,2001.0,34.0,PONDICHERRY,RURAL,4.0,0,4+,0,0
4365,2001.0,34.0,PONDICHERRY,RURAL,5.0,1,4+,1,3
4366,2001.0,34.0,PONDICHERRY,RURAL,6.0,1,4+,2,2
4367,2001.0,34.0,PONDICHERRY,RURAL,7.0,9,4+,20,18
4368,2001.0,34.0,PONDICHERRY,URBAN,1.0,5294,Total,559,1668
4369,2001.0,34.0,PONDICHERRY,URBAN,2.0,12783,Total,2877,2979
4370,2001.0,34.0,PONDICHERRY,URBAN,3.0,23285,Total,2674,2827
4371,2001.0,34.0,PONDICHERRY,URBAN,4.0,40340,Total,3164,3734
4372,2001.0,34.0,PONDICHERRY,URBAN,5.0,28522,Total,3927,6109
4373,2001.0,34.0,PONDICHERRY,URBAN,6.0,14877,Total,3859,5239
4374,2001.0,34.0,PONDICHERRY,URBAN,7.0,17127,Total,6514,7379
