Census_Year,State_Code,State_Name,Region,Seniors_In_HH,Total_HH,Male_All,Female_All,Households_One,Male_One,Female_One,Households_Two,Male_Two,Female_Two,Households_Three,Male_Three,Female_Three,Households_Four,Male_Four,Female_Four,Households_Five,Male_Five,Female_Five,Households_Six,Male_Six,Female_Six,Households_Seven_Plus,Male_Seven_Plus,Female_Seven_Plus
2001,21,State - ORISSA  (21),RURAL,4+,"1,256","2,669","2,594",0,0,0,0,0,0,0,0,0,75,144,156,69,133,147,94,184,196,"1,018","2,208","2,095"
2001,21,State - ORISSA  (21),URBAN,Total,"1,112,901","178,879","173,244","63,357","4,137","7,305","91,104","15,440","12,926","147,454","15,227","11,888","242,904","19,570","16,985","217,595","25,175","27,361","144,606","26,533","29,130","205,881","72,797","67,649"
2001,21,State - ORISSA  (21),URBAN,None,"832,721",0,0,"51,915",0,0,"69,868",0,0,"125,464",0,0,"211,814",0,0,"172,400",0,0,"99,190",0,0,"102,070",0,0
2001,21,State - ORISSA  (21),URBAN,1,"211,895","109,495","102,400","11,442","4,137","7,305","14,106","8,416","5,690","17,041","10,271","6,770","25,830","14,234","11,596","38,081","18,016","20,065","35,499","16,615","18,884","69,896","37,806","32,090"
2001,21,State - ORISSA  (21),URBAN,2,"65,049","64,607","65,491",0,0,0,"7,130","7,024","7,236","4,773","4,728","4,818","5,073","5,069","5,077","6,899","6,851","6,947","9,609","9,501","9,717","31,565","31,434","31,696"
2001,21,State - ORISSA  (21),URBAN,3,"2,894","4,035","4,647",0,0,0,0,0,0,176,228,300,169,233,274,204,281,331,287,381,480,"2,058","2,912","3,262"
2001,21,State - ORISSA  (21),URBAN,4+,342,742,706,0,0,0,0,0,0,0,0,0,18,34,38,11,27,18,21,36,49,292,645,601
2001,22,State - CHHATTISGARH  (22),TOTAL,Total,"4,084,777","688,147","813,556","231,635","23,980","66,249","405,403","104,021","95,870","478,517","61,447","65,154","685,297","63,440","71,692","753,118","74,363","94,463","581,816","85,568","112,224","948,991","275,328","307,904"
2001,22,State - CHHATTISGARH  (22),TOTAL,None,"2,928,175",0,0,"141,406",0,0,"268,166",0,0,"381,585",0,0,"576,525",0,0,"613,883",0,0,"422,002",0,0,"524,608",0,0
2001,22,State - CHHATTISGARH  (22),TOTAL,1,"825,487","358,172","467,315","90,229","23,980","66,249","74,583","42,175","32,408","68,605","33,209","35,396","83,282","38,068","45,214","110,569","45,890","64,679","122,928","48,958","73,970","275,291","125,892","149,399"
2001,22,State - CHHATTISGARH  (22),TOTAL,2,"318,127","312,982","323,272",0,0,0,"62,654","61,846","63,462","26,985","26,662","27,308","24,674","24,329","25,019","27,780","27,335","28,225","35,835","35,242","36,428","140,199","137,568","142,830"
2001,22,State - CHHATTISGARH  (22),TOTAL,3,"12,113","15,350","20,989",0,0,0,0,0,0,"1,342","1,576","2,450",762,953,"1,333",849,"1,071","1,476","1,012","1,302","1,734","8,148","10,448","13,996"
2001,22,State - CHHATTISGARH  (22),TOTAL,4+,875,"1,643","1,980",0,0,0,0,0,0,0,0,0,54,90,126,37,67,83,39,66,92,745,"1,420","1,679"
2001,22,State - CHHATTISGARH  (22),RURAL,Total,"3,268,609","576,709","692,320","185,990","20,995","58,838","337,365","93,013","86,006","382,360","52,417","57,138","529,740","52,774","61,407","592,003","60,965","78,635","468,834","70,332","93,822","772,317","226,213","256,474"
2001,22,State - CHHATTISGARH  (22),RURAL,None,"2,295,707",0,0,"106,157",0,0,"215,489",0,0,"299,163",0,0,"438,561",0,0,"477,639",0,0,"336,220",0,0,"422,478",0,0
2001,22,State - CHHATTISGARH  (22),RURAL,1,"688,486","293,341","395,145","79,833","20,995","58,838","64,733","36,560","28,173","58,065","27,337","30,728","68,938","30,644","38,294","89,924","36,667","53,257","101,984","39,915","62,069","225,009","101,223","123,786"
2001,22,State - CHHATTISGARH  (22),RURAL,2,"273,484","269,168","277,800",0,0,0,"57,143","56,453","57,833","23,906","23,642","24,170","21,526","21,221","21,831","23,676","23,324","24,028","29,751","29,271","30,231","117,482","115,257","119,707"
2001,22,State - CHHATTISGARH  (22),RURAL,3,"10,235","12,911","17,794",0,0,0,0,0,0,"1,226","1,438","2,240",669,836,"1,171",734,922,"1,280",849,"1,096","1,451","6,757","8,619","11,652"
2001,22,State - CHHATTISGARH  (22),RURAL,4+,697,"1,289","1,581",0,0,0,0,0,0,0,0,0,46,73,111,30,52,70,30,50,71,591,"1,114","1,329"
2001,22,State - CHHATTISGARH  (22),URBAN,Total,"816,168","111,438","121,236","45,645","2,985","7,411","68,038","11,008","9,864","96,157","9,030","8,016","155,557","10,666","10,285","161,115","13,398","15,828","112,982","15,236","18,402","176,674","49,115","51,430"
2001,22,State - CHHATTISGARH  (22),URBAN,None,"632,468",0,0,"35,249",0,0,"52,677",0,0,"82,422",0,0,"137,964",0,0,"136,244",0,0,"85,782",0,0,"102,130",0,0
2001,22,State - CHHATTISGARH  (22),URBAN,1,"137,001","64,831","72,170","10,396","2,985","7,411","9,850","5,615","4,235","10,540","5,872","4,668","14,344","7,424","6,920","20,645","9,223","11,422","20,944","9,043","11,901","50,282","24,669","25,613"
2001,22,State - CHHATTISGARH  (22),URBAN,2,"44,643","43,814","45,472",0,0,0,"5,511","5,393","5,629","3,079","3,020","3,138","3,148","3,108","3,188","4,104","4,011","4,197","6,084","5,971","6,197","22,717","22,311","23,123"
2001,22,State - CHHATTISGARH  (22),URBAN,3,"1,878","2,439","3,195",0,0,0,0,0,0,116,138,210,93,117,162,115,149,196,163,206,283,"1,391","1,829","2,344"
2001,22,State - CHHATTISGARH  (22),URBAN,4+,178,354,399,0,0,0,0,0,0,0,0,0,8,17,15,7,15,13,9,16,21,154,306,350
2001,23,State - MADHYA PRADESH  (23),TOTAL,Total,"10,893,229","2,086,313","2,185,604","475,997","70,969","123,679","852,936","269,677","246,034","1,039,635","150,524","145,917","1,731,058","165,560","165,190","2,030,106","207,343","238,134","1,661,948","252,849","298,413","3,101,549","969,391","968,237"
2001,23,State - MADHYA PRADESH  (23),TOTAL,None,"7,707,634",0,0,"281,349",0,0,"513,491",0,0,"820,540",0,0,"1,472,063",0,0,"1,669,171",0,0,"1,226,600",0,0,"1,724,420",0,0
2001,23,State - MADHYA PRADESH  (23),TOTAL,1,"2,149,735","1,030,097","1,119,638","194,648","70,969","123,679","163,179","93,843","69,336","145,710","75,977","69,733","189,781","95,506","94,275","279,060","124,630","154,430","322,902","139,524","183,378","854,455","429,648","424,807"
2001,23,State - MADHYA PRADESH  (23),TOTAL,2,"989,980","988,952","991,008",0,0,0,"176,266","175,834","176,698","69,424","69,419","69,429","66,840","66,721","66,959","79,357","79,196","79,518","109,147","108,663","109,631","488,946","489,119","488,773"
2001,23,State - MADHYA PRADESH  (23),TOTAL,3,"42,050","59,054","67,096",0,0,0,0,0,0,"3,961","5,128","6,755","2,207","3,011","3,610","2,385","3,238","3,917","3,143","4,334","5,095","30,354","43,343","47,719"
2001,23,State - MADHYA PRADESH  (23),TOTAL,4+,"3,830","8,210","7,862",0,0,0,0,0,0,0,0,0,167,322,346,133,279,269,156,328,309,"3,374","7,281","6,938"
2001,23,State - MADHYA PRADESH  (23),RURAL,Total,"7,985,213","1,597,573","1,662,861","347,687","58,604","100,282","650,991","224,934","202,841","743,950","116,429","113,136","1,199,040","124,637","124,953","1,457,950","152,991","173,246","1,235,057","187,349","221,020","2,350,538","732,629","727,383"
2001,23,State - MADHYA PRADESH  (23),RURAL,None,"5,569,292",0,0,"188,801",0,0,"372,588",0,0,"576,166",0,0,"1,005,992",0,0,"1,196,042",0,0,"912,284",0,0,"1,317,419",0,0
2001,23,State - MADHYA PRADESH  (23),RURAL,1,"1,609,971","775,061","834,910","158,886","58,604","100,282","129,031","75,775","53,256","109,223","56,818","52,405","138,465","69,383","69,082","199,610","89,986","109,624","239,784","103,658","136,126","634,972","320,837","314,135"
2001,23,State - MADHYA PRADESH  (23),RURAL,2,"770,604","770,664","770,544",0,0,0,"149,372","149,159","149,585","55,341","55,408","55,274","52,753","52,684","52,822","60,365","60,307","60,423","80,488","80,164","80,812","372,285","372,942","371,628"
2001,23,State - MADHYA PRADESH  (23),RURAL,3,"32,535","45,910","51,695",0,0,0,0,0,0,"3,220","4,203","5,457","1,701","2,322","2,781","1,846","2,513","3,025","2,399","3,309","3,888","23,369","33,563","36,544"
2001,23,State - MADHYA PRADESH  (23),RURAL,4+,"2,811","5,938","5,712",0,0,0,0,0,0,0,0,0,129,248,268,87,185,174,102,218,194,"2,493","5,287","5,076"
2001,23,State - MADHYA PRADESH  (23),URBAN,Total,"2,908,016","488,740","522,743","128,310","12,365","23,397","201,945","44,743","43,193","295,685","34,095","32,781","532,018","40,923","40,237","572,156","54,352","64,888","426,891","65,500","77,393","751,011","236,762","240,854"
2001,23,State - MADHYA PRADESH  (23),URBAN,None,"2,138,342",0,0,"92,548",0,0,"140,903",0,0,"244,374",0,0,"466,071",0,0,"473,129",0,0,"314,316",0,0,"407,001",0,0
2001,23,State - MADHYA PRADESH  (23),URBAN,1,"539,764","255,036","284,728","35,762","12,365","23,397","34,148","18,068","16,080","36,487","19,159","17,328","51,316","26,123","25,193","79,450","34,644","44,806","83,118","35,866","47,252","219,483","108,811","110,672"
2001,23,State - MADHYA PRADESH  (23),URBAN,2,"219,376","218,288","220,464",0,0,0,"26,894","26,675","27,113","14,083","14,011","14,155","14,087","14,037","14,137","18,992","18,889","19,095","28,659","28,499","28,819","116,661","116,177","117,145"
2001,23,State - MADHYA PRADESH  (23),URBAN,3,"9,515","13,144","15,401",0,0,0,0,0,0,741,925,"1,298",506,689,829,539,725,892,744,"1,025","1,207","6,985","9,780","11,175"
2001,23,State - MADHYA PRADESH  (23),URBAN,4+,"1,019","2,272","2,150",0,0,0,0,0,0,0,0,0,38,74,78,46,94,95,54,110,115,881,"1,994","1,862"
2001,24,State - GUJARAT  (24),TOTAL,Total,"9,667,891","1,622,646","1,866,363","355,868","41,802","110,670","772,357","215,295","204,450","1,047,741","121,717","127,216","1,926,230","139,369","154,657","1,933,682","196,193","263,012","1,405,517","250,916","303,741","2,226,496","657,354","702,617"
2001,24,State - GUJARAT  (24),TOTAL,None,"7,061,689",0,0,"203,396",0,0,"496,885",0,0,"862,000",0,0,"1,691,555",0,0,"1,556,477",0,0,"985,225",0,0,"1,266,151",0,0
2001,24,State - GUJARAT  (24),TOTAL,1,"1,759,268","769,213","990,055","152,472","41,802","110,670","131,199","72,623","58,576","126,619","61,846","64,773","177,742","81,880","95,862","297,497","116,179","181,318","289,220","119,814","169,406","584,519","275,069","309,450"
2001,24,State - GUJARAT  (24),TOTAL,2,"814,118","808,175","820,061",0,0,0,"144,273","142,672","145,874","55,052","54,881","55,223","54,778","54,509","55,047","77,569","77,088","78,050","127,946","126,826","129,066","354,500","352,199","356,801"
2001,24,State - GUJARAT  (24),TOTAL,3,"30,265","40,017","50,778",0,0,0,0,0,0,"4,070","4,990","7,220","1,892","2,495","3,181","2,013","2,669","3,370","2,979","3,985","4,952","19,311","25,878","32,055"
2001,24,State - GUJARAT  (24),TOTAL,4+,"2,551","5,241","5,469",0,0,0,0,0,0,0,0,0,263,485,567,126,257,274,147,291,317,"2,015","4,208","4,311"
2001,24,State - GUJARAT  (24),RURAL,Total,"5,928,472","1,069,624","1,244,640","219,950","29,668","78,205","492,510","154,430","145,832","594,113","79,639","86,225","1,055,317","87,296","99,088","1,160,097","118,348","158,944","902,750","156,808","194,950","1,503,735","443,435","481,396"
2001,24,State - GUJARAT  (24),RURAL,None,"4,215,693",0,0,"112,077",0,0,"297,830",0,0,"471,951",0,0,"909,302",0,0,"934,239",0,0,"634,473",0,0,"855,821",0,0
2001,24,State - GUJARAT  (24),RURAL,1,"1,134,689","486,908","647,781","107,873","29,668","78,205","89,098","49,739","39,359","81,250","38,062","43,188","107,205","48,116","59,089","175,830","68,131","107,699","186,830","75,227","111,603","386,603","177,965","208,638"
2001,24,State - GUJARAT  (24),RURAL,2,"556,404","552,958","559,850",0,0,0,"105,582","104,691","106,473","38,122","38,145","38,099","37,414","37,237","37,591","48,700","48,399","49,001","79,501","78,939","80,063","247,085","245,547","248,623"
2001,24,State - GUJARAT  (24),RURAL,3,"20,183","26,686","33,863",0,0,0,0,0,0,"2,790","3,432","4,938","1,233","1,641","2,058","1,264","1,679","2,113","1,866","2,485","3,113","13,030","17,449","21,641"
2001,24,State - GUJARAT  (24),RURAL,4+,"1,503","3,072","3,146",0,0,0,0,0,0,0,0,0,163,302,350,64,139,131,80,157,171,"1,196","2,474","2,494"
2001,24,State - GUJARAT  (24),URBAN,Total,"3,739,419","553,022","621,723","135,918","12,134","32,465","279,847","60,865","58,618","453,628","42,078","40,991","870,913","52,073","55,569","773,585","77,845","104,068","502,767","94,108","108,791","722,761","213,919","221,221"
2001,24,State - GUJARAT  (24),URBAN,None,"2,845,996",0,0,"91,319",0,0,"199,055",0,0,"390,049",0,0,"782,253",0,0,"622,238",0,0,"350,752",0,0,"410,330",0,0
2001,24,State - GUJARAT  (24),URBAN,1,"624,579","282,305","342,274","44,599","12,134","32,465","42,101","22,884","19,217","45,369","23,784","21,585","70,537","33,764","36,773","121,667","48,048","73,619","102,390","44,587","57,803","197,916","97,104","100,812"
2001,24,State - GUJARAT  (24),URBAN,2,"257,714","255,217","260,211",0,0,0,"38,691","37,981","39,401","16,930","16,736","17,124","17,364","17,272","17,456","28,869","28,689","29,049","48,445","47,887","49,003","107,415","106,652","108,178"
2001,24,State - GUJARAT  (24),URBAN,3,"10,082","13,331","16,915",0,0,0,0,0,0,"1,280","1,558","2,282",659,854,"1,123",749,990,"1,257","1,113","1,500","1,839","6,281","8,429","10,414"
2001,24,State - GUJARAT  (24),URBAN,4+,"1,048","2,169","2,323",0,0,0,0,0,0,0,0,0,100,183,217,62,118,143,67,134,146,819,"1,734","1,817"
2001,25,State - DAMAN & DIU  (25),TOTAL,Total,"35,557","3,309","4,717","2,502",116,583,"4,646",501,598,"5,782",344,415,"7,589",357,423,"6,145",417,658,"3,825",431,686,"5,068","1,143","1,354"
2001,25,State - DAMAN & DIU  (25),TOTAL,None,"29,106",0,0,"1,803",0,0,"3,850",0,0,"5,178",0,0,"6,952",0,0,"5,230",0,0,"2,910",0,0,"3,183",0,0
2001,25,State - DAMAN & DIU  (25),TOTAL,1,"4,932","1,813","3,119",699,116,583,493,209,284,456,199,257,498,222,276,757,258,499,725,246,479,"1,304",563,741
2001,25,State - DAMAN & DIU  (25),TOTAL,2,"1,468","1,427","1,509",0,0,0,303,292,314,141,136,146,136,132,140,156,155,157,180,171,189,552,541,563
2001,25,State - DAMAN & DIU  (25),TOTAL,3,46,61,77,0,0,0,0,0,0,7,9,12,2,2,4,2,4,2,8,10,14,27,36,45
2001,25,State - DAMAN & DIU  (25),TOTAL,4+,5,8,12,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,2,4,4,2,3,5
2001,25,State - DAMAN & DIU  (25),RURAL,Total,"23,124","1,624","2,140","1,566",54,251,"3,296",254,264,"3,905",165,164,"4,942",164,170,"3,910",181,293,"2,408",222,331,"3,097",584,667
2001,25,State - DAMAN & DIU  (25),RURAL,None,"20,092",0,0,"1,261",0,0,"2,928",0,0,"3,648",0,0,"4,668",0,0,"3,498",0,0,"1,951",0,0,"2,138",0,0
2001,25,State - DAMAN & DIU  (25),RURAL,1,"2,318",914,"1,404",305,54,251,218,107,111,186,94,92,214,103,111,351,119,232,364,131,233,680,306,374
2001,25,State - DAMAN & DIU  (25),RURAL,2,697,686,708,0,0,0,150,147,153,70,70,70,60,61,59,60,59,61,91,88,94,266,261,271
2001,25,State - DAMAN & DIU  (25),RURAL,3,16,22,26,0,0,0,0,0,0,1,1,2,0,0,0,1,3,0,1,1,2,13,17,22
2001,25,State - DAMAN & DIU  (25),RURAL,4+,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0
2001,25,State - DAMAN & DIU  (25),URBAN,Total,"12,433","1,685","2,577",936,62,332,"1,350",247,334,"1,877",179,251,"2,647",193,253,"2,235",236,365,"1,417",209,355,"1,971",559,687
2001,25,State - DAMAN & DIU  (25),URBAN,None,"9,014",0,0,542,0,0,922,0,0,"1,530",0,0,"2,284",0,0,"1,732",0,0,959,0,0,"1,045",0,0
2001,25,State - DAMAN & DIU  (25),URBAN,1,"2,614",899,"1,715",394,62,332,275,102,173,270,105,165,284,119,165,406,139,267,361,115,246,624,257,367
2001,25,State - DAMAN & DIU  (25),URBAN,2,771,741,801,0,0,0,153,145,161,71,66,76,76,71,81,96,96,96,89,83,95,286,280,292
2001,25,State - DAMAN & DIU  (25),URBAN,3,30,39,51,0,0,0,0,0,0,6,8,10,2,2,4,1,1,2,7,9,12,14,19,23
2001,25,State - DAMAN & DIU  (25),URBAN,4+,4,6,10,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,1,2,2,2,3,5
2001,26,State - DADRA & NAGAR HAVELI  (26),TOTAL,Total,"45,430","3,871","4,925","2,052",88,179,"4,965",597,474,"6,729",315,331,"8,988",383,490,"7,981",453,714,"5,819",565,853,"8,896","1,470","1,884"
2001,26,State - DADRA & NAGAR HAVELI  (26),TOTAL,None,"38,545",0,0,"1,785",0,0,"4,255",0,0,"6,224",0,0,"8,278",0,0,"6,980",0,0,"4,679",0,0,"6,344",0,0
2001,26,State - DADRA & NAGAR HAVELI  (26),TOTAL,1,"5,026","2,013","3,013",267,88,179,349,238,111,368,175,193,554,226,328,837,287,550,866,295,571,"1,785",704,"1,081"
2001,26,State - DADRA & NAGAR HAVELI  (26),TOTAL,2,"1,810","1,793","1,827",0,0,0,361,359,363,133,135,131,150,147,153,162,163,161,270,265,275,734,724,744
2001,26,State - DADRA & NAGAR HAVELI  (26),TOTAL,3,46,59,79,0,0,0,0,0,0,4,5,7,5,7,8,2,3,3,4,5,7,31,39,54
2001,26,State - DADRA & NAGAR HAVELI  (26),TOTAL,4+,3,6,6,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,2,3,5
2001,26,State - DADRA & NAGAR HAVELI  (26),RURAL,Total,"33,803","3,118","4,156","1,417",75,162,"3,546",518,417,"4,509",241,270,"6,157",304,407,"6,041",360,578,"4,666",448,712,"7,467","1,172","1,610"
2001,26,State - DADRA & NAGAR HAVELI  (26),RURAL,None,"28,137",0,0,"1,180",0,0,"2,935",0,0,"4,115",0,0,"5,583",0,0,"5,242",0,0,"3,733",0,0,"5,349",0,0
2001,26,State - DADRA & NAGAR HAVELI  (26),RURAL,1,"4,090","1,553","2,537",237,75,162,287,197,90,279,124,155,441,172,269,660,221,439,709,227,482,"1,477",537,940
2001,26,State - DADRA & NAGAR HAVELI  (26),RURAL,2,"1,545","1,526","1,564",0,0,0,324,321,327,113,115,111,129,126,132,139,139,139,221,218,224,619,607,631
2001,26,State - DADRA & NAGAR HAVELI  (26),RURAL,3,30,38,52,0,0,0,0,0,0,2,2,4,4,6,6,0,0,0,3,3,6,21,27,36
2001,26,State - DADRA & NAGAR HAVELI  (26),RURAL,4+,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3
2001,26,State - DADRA & NAGAR HAVELI  (26),URBAN,Total,"11,627",753,769,635,13,17,"1,419",79,57,"2,220",74,61,"2,831",79,83,"1,940",93,136,"1,153",117,141,"1,429",298,274
2001,26,State - DADRA & NAGAR HAVELI  (26),URBAN,None,"10,408",0,0,605,0,0,"1,320",0,0,"2,109",0,0,"2,695",0,0,"1,738",0,0,946,0,0,995,0,0
2001,26,State - DADRA & NAGAR HAVELI  (26),URBAN,1,936,460,476,30,13,17,62,41,21,89,51,38,113,54,59,177,66,111,157,68,89,308,167,141
2001,26,State - DADRA & NAGAR HAVELI  (26),URBAN,2,265,267,263,0,0,0,37,38,36,20,20,20,21,21,21,23,24,22,49,47,51,115,117,113
2001,26,State - DADRA & NAGAR HAVELI  (26),URBAN,3,16,21,27,0,0,0,0,0,0,2,3,3,1,1,2,2,3,3,1,2,1,10,12,18
2001,26,State - DADRA & NAGAR HAVELI  (26),URBAN,4+,2,5,3,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,1,2,2
2001,27,State - MAHARASHTRA  (27),TOTAL,Total,"19,521,809","3,919,066","4,511,575","809,999","80,802","262,941","1,748,507","528,738","507,708","2,488,339","379,666","355,593","4,151,192","422,996","431,037","4,073,070","516,079","672,353","2,651,363","575,799","750,543","3,599,339","1,414,986","1,531,400"
2001,27,State - MAHARASHTRA  (27),TOTAL,None,"13,288,607",0,0,"466,256",0,0,"1,067,925",0,0,"1,950,641",0,0,"3,478,269",0,0,"3,110,726",0,0,"1,631,203",0,0,"1,583,587",0,0
2001,27,State - MAHARASHTRA  (27),TOTAL,1,"4,159,519","1,839,708","2,319,811","343,743","80,802","262,941","324,718","179,866","144,852","352,514","194,537","157,977","501,342","250,444","250,898","746,216","299,939","446,277","726,398","283,582","442,816","1,164,588","550,538","614,050"
2001,27,State - MAHARASHTRA  (27),TOTAL,2,"1,962,323","1,931,100","1,993,546",0,0,0,"355,864","348,872","362,856","172,807","170,696","174,918","162,814","161,392","164,236","206,868","204,243","209,493","282,128","276,965","287,291","781,842","768,932","794,752"
2001,27,State - MAHARASHTRA  (27),TOTAL,3,"101,146","128,172","175,266",0,0,0,0,0,0,"12,377","14,433","22,698","8,005","9,839","14,176","8,636","10,733","15,175","10,939","13,950","18,867","61,189","79,217","104,350"
2001,27,State - MAHARASHTRA  (27),TOTAL,4+,"10,214","20,086","22,952",0,0,0,0,0,0,0,0,0,762,"1,321","1,727",624,"1,164","1,408",695,"1,302","1,569","8,133","16,299","18,248"
2001,27,State - MAHARASHTRA  (27),RURAL,Total,"11,146,767","2,621,250","3,076,159","480,259","55,384","199,863","1,043,015","392,402","376,431","1,305,777","254,364","245,834","2,170,910","269,870","278,557","2,360,994","320,616","422,734","1,613,675","375,752","507,199","2,172,137","952,862","1,045,541"
2001,27,State - MAHARASHTRA  (27),RURAL,None,"7,022,152",0,0,"225,012",0,0,"550,212",0,0,"951,123",0,0,"1,752,303",0,0,"1,768,599",0,0,"935,721",0,0,"839,182",0,0
2001,27,State - MAHARASHTRA  (27),RURAL,1,"2,640,325","1,135,619","1,504,706","255,247","55,384","199,863","216,773","121,315","95,458","218,309","118,122","100,187","295,534","146,466","149,068","448,601","177,056","271,545","481,629","180,631","300,998","724,232","336,645","387,587"
2001,27,State - MAHARASHTRA  (27),RURAL,2,"1,403,913","1,381,159","1,426,667",0,0,0,"276,030","271,087","280,973","127,146","125,627","128,665","116,772","115,632","117,912","137,039","135,185","138,893","188,131","184,595","191,667","558,795","549,033","568,557"
2001,27,State - MAHARASHTRA  (27),RURAL,3,"73,626","91,465","129,413",0,0,0,0,0,0,"9,199","10,615","16,982","5,855","7,016","10,549","6,387","7,697","11,464","7,764","9,733","13,559","44,421","56,404","76,859"
2001,27,State - MAHARASHTRA  (27),RURAL,4+,"6,751","13,007","15,373",0,0,0,0,0,0,0,0,0,446,756,"1,028",368,678,832,430,793,975,"5,507","10,780","12,538"
2001,27,State - MAHARASHTRA  (27),URBAN,Total,"8,375,042","1,297,816","1,435,416","329,740","25,418","63,078","705,492","136,336","131,277","1,182,562","125,302","109,759","1,980,282","153,126","152,480","1,712,076","195,463","249,619","1,037,688","200,047","243,344","1,427,202","462,124","485,859"
2001,27,State - MAHARASHTRA  (27),URBAN,None,"6,266,455",0,0,"241,244",0,0,"517,713",0,0,"999,518",0,0,"1,725,966",0,0,"1,342,127",0,0,"695,482",0,0,"744,405",0,0
2001,27,State - MAHARASHTRA  (27),URBAN,1,"1,519,194","704,089","815,105","88,496","25,418","63,078","107,945","58,551","49,394","134,205","76,415","57,790","205,808","103,978","101,830","297,615","122,883","174,732","244,769","102,951","141,818","440,356","213,893","226,463"
2001,27,State - MAHARASHTRA  (27),URBAN,2,"558,410","549,941","566,879",0,0,0,"79,834","77,785","81,883","45,661","45,069","46,253","46,042","45,760","46,324","69,829","69,058","70,600","93,997","92,370","95,624","223,047","219,899","226,195"
2001,27,State - MAHARASHTRA  (27),URBAN,3,"27,520","36,707","45,853",0,0,0,0,0,0,"3,178","3,818","5,716","2,150","2,823","3,627","2,249","3,036","3,711","3,175","4,217","5,308","16,768","22,813","27,491"
2001,27,State - MAHARASHTRA  (27),URBAN,4+,"3,463","7,079","7,579",0,0,0,0,0,0,0,0,0,316,565,699,256,486,576,265,509,594,"2,626","5,519","5,710"
2001,28,State - ANDHRA PRADESH  (28),TOTAL,Total,"16,961,431","2,748,367","3,021,309","732,316","83,331","298,323","1,983,151","613,252","448,133","2,552,140","309,582","275,554","4,296,455","311,611","336,734","3,450,586","363,863","520,823","1,889,150","390,130","482,853","2,057,633","676,598","658,889"
2001,28,State - ANDHRA PRADESH  (28),TOTAL,None,"12,342,379",0,0,"350,662",0,0,"1,242,753",0,0,"2,089,220",0,0,"3,749,141",0,0,"2,681,342",0,0,"1,177,251",0,0,"1,052,010",0,0
2001,28,State - ANDHRA PRADESH  (28),TOTAL,1,"3,514,257","1,656,089","1,858,168","381,654","83,331","298,323","419,411","299,368","120,043","349,411","195,888","153,523","451,076","215,760","235,316","658,054","254,268","403,786","555,675","237,674","318,001","698,976","369,800","329,176"
2001,28,State - ANDHRA PRADESH  (28),TOTAL,2,"1,062,329","1,037,238","1,087,420",0,0,0,"320,987","313,884","328,090","104,802","103,792","105,812","91,847","90,150","93,544","107,195","104,457","109,933","151,589","146,453","156,725","285,909","278,502","293,316"
2001,28,State - ANDHRA PRADESH  (28),TOTAL,3,"39,788","49,755","69,609",0,0,0,0,0,0,"8,707","9,902","16,219","3,989","5,037","6,930","3,773","4,739","6,580","4,433","5,650","7,649","18,886","24,427","32,231"
2001,28,State - ANDHRA PRADESH  (28),TOTAL,4+,"2,678","5,285","6,112",0,0,0,0,0,0,0,0,0,402,664,944,222,399,524,202,353,478,"1,852","3,869","4,166"
2001,28,State - ANDHRA PRADESH  (28),RURAL,Total,"12,583,984","2,147,588","2,348,902","619,273","72,966","265,783","1,578,142","528,297","384,811","1,915,318","247,963","219,856","3,097,274","239,079","256,414","2,536,459","274,353","383,005","1,395,090","294,418","361,729","1,442,428","490,512","477,304"
2001,28,State - ANDHRA PRADESH  (28),RURAL,None,"9,002,140",0,0,"280,524",0,0,"946,522",0,0,"1,548,081",0,0,"2,681,277",0,0,"1,967,319",0,0,"860,349",0,0,"718,068",0,0
2001,28,State - ANDHRA PRADESH  (28),RURAL,1,"2,700,621","1,276,113","1,424,508","338,749","72,966","265,783","350,132","252,709","97,423","273,962","154,310","119,652","340,133","163,419","176,714","484,005","190,290","293,715","416,879","179,147","237,732","496,761","263,272","233,489"
2001,28,State - ANDHRA PRADESH  (28),RURAL,2,"849,630","831,278","867,982",0,0,0,"281,488","275,588","287,388","85,968","85,336","86,600","72,523","71,310","73,736","82,212","80,336","84,088","114,465","110,896","118,034","212,974","207,812","218,136"
2001,28,State - ANDHRA PRADESH  (28),RURAL,3,"29,964","37,204","52,688",0,0,0,0,0,0,"7,307","8,317","13,604","3,050","3,869","5,281","2,781","3,475","4,868","3,260","4,143","5,637","13,566","17,400","23,298"
2001,28,State - ANDHRA PRADESH  (28),RURAL,4+,"1,629","2,993","3,724",0,0,0,0,0,0,0,0,0,291,481,683,142,252,334,137,232,326,"1,059","2,028","2,381"
2001,28,State - ANDHRA PRADESH  (28),URBAN,Total,"4,377,447","600,779","672,407","113,043","10,365","32,540","405,009","84,955","63,322","636,822","61,619","55,698","1,199,181","72,532","80,320","914,127","89,510","137,818","494,060","95,712","121,124","615,205","186,086","181,585"
